fecha,año,mes,ciudad_origen,ciudad_destino,tipo_transporte,tipo_carga,empresa_transportadora,peso_kg,distancia_km,tiempo_planificado_horas,tiempo_real_horas,retraso_horas,costo_cop,estado_entrega,temperatura_celsius,numero_paradas,calificacion_servicio
2023-01-20,2023,1,Pasto,Pereira,Fluvial,Sobredimensionada,TransColombia S.A.,17221.46,312.1,22.6,19.4,0.0,17004830,Entregado,,0,4.8
2023-10-30,2023,10,Pereira,Medellín,Terrestre,General,LogiCosta,49958.88,719.6,9.2,11.4,2.2,36376217,En Tránsito,,4,3.4
2023-07-24,2023,7,Popayán,Cartagena,Fluvial,Peligrosa,TransColombia S.A.,48768.11,776.2,14.2,18.0,3.8,80246755,Entregado,,0,3.5
2020-01-17,2020,1,Cartagena,Cali,Fluvial,Sobredimensionada,MoviCarga,21168.81,756.9,42.5,37.0,0.0,55988910,Retrasado,,0,4.5
2022-12-19,2022,12,Villavicencio,Pasto,Aéreo,Líquidos,CargaSur,39732.92,1126.6,5.5,6.6,1.1,109368682,Retrasado,,0,3.8
2024-03-28,2024,3,Armenia,Manizales,Terrestre,Líquidos,CargoNacional,8739.35,828.0,11.1,16.2,5.1,12828801,En Tránsito,,2,3.4
2024-03-25,2024,3,Bucaramanga,Medellín,Aéreo,Peligrosa,CargoRápido,37455.97,653.7,7.1,6.3,0.0,96763408,En Tránsito,,0,4.6
2022-05-20,2022,5,Villavicencio,Ibagué,Terrestre,General,LogiNorte,41973.27,1240.1,17.5,23.4,5.9,30594930,Entregado,,2,3.4
2023-04-24,2023,4,Ibagué,Armenia,Terrestre,Líquidos,TransAndino,10356.77,731.3,11.1,11.7,0.6,13480971,Entregado,,5,3.7
2022-04-08,2022,4,Cartagena,Armenia,Fluvial,Sobredimensionada,TransColombia S.A.,41487.06,211.3,55.0,67.3,12.3,20061917,Entregado,,0,2.4
2021-01-30,2021,1,Ibagué,Popayán,Fluvial,General,CargoNacional,27293.06,407.3,32.9,44.5,11.6,62548618,Entregado,,0,1.1
2024-10-01,2024,10,Cali,Popayán,Aéreo,General,LogiCosta,1839.03,852.4,4.7,4.2,0.0,6534888,Entregado,,0,4.0
2023-12-19,2023,12,Neiva,Santa Marta,Marítimo,General,LogiCosta,10833.06,760.2,119.8,116.0,0.0,13181380,Entregado,,0,4.6
2024-01-03,2024,1,Pasto,Cartagena,Terrestre,Refrigerada,CargoNacional,37557.58,838.8,14.3,17.3,3.0,73668786,Retrasado,1.2,5,2.9
2021-06-07,2021,6,Armenia,Pasto,Fluvial,Refrigerada,CargoNacional,8955.06,200.8,41.8,42.2,0.4,1995185,Entregado,-1.6,0,4.4
2023-08-15,2023,8,Manizales,Barranquilla,Aéreo,Sobredimensionada,LogiExpress,5483.33,1028.4,2.3,2.1,0.0,31728384,En Tránsito,,0,4.7
2021-03-16,2021,3,Bogotá,Ibagué,Terrestre,Refrigerada,CargoRápido,20027.88,1057.0,22.6,32.9,10.3,18599836,Entregado,-4.5,4,1.5
2024-06-10,2024,6,Barranquilla,Santa Marta,Fluvial,Refrigerada,LogiExpress,28604.94,277.8,69.5,84.0,14.5,6110487,Retrasado,2.9,0,1.0
2020-07-15,2020,7,Santa Marta,Barranquilla,Aéreo,Peligrosa,LogiCosta,48288.27,226.0,4.8,5.9,1.1,35581347,Retrasado,,0,3.5
2022-07-13,2022,7,Cali,Barranquilla,Terrestre,General,MoviCarga,27072.74,602.0,14.5,16.8,2.3,44191436,Entregado,,5,2.9
2020-10-18,2020,10,Cali,Medellín,Terrestre,Peligrosa,CargaSur,43519.93,1079.4,21.1,22.9,1.8,36626102,Entregado,,3,3.6
2020-12-08,2020,12,Ibagué,Armenia,Terrestre,Sobredimensionada,TransColombia S.A.,22793.93,494.3,8.8,13.1,4.3,9709364,En Tránsito,,1,3.3
2021-08-23,2021,8,Armenia,Villavicencio,Aéreo,Refrigerada,CargaSur,7296.81,847.9,2.1,2.2,0.1,26780898,Entregado,4.8,0,3.6
2024-02-09,2024,2,Popayán,Manizales,Terrestre,Líquidos,ExpressTrans,15324.04,1243.8,17.3,19.6,2.3,18121073,Entregado,,4,2.5
2023-10-13,2023,10,Cali,Santa Marta,Marítimo,Peligrosa,LogiExpress,11310.0,521.9,63.3,79.5,16.2,11964239,Entregado,,0,1.8
2023-10-18,2023,10,Cali,Bucaramanga,Marítimo,Peligrosa,LogiCosta,27048.49,490.3,27.6,24.1,0.0,22541527,Entregado,,0,5.0
2023-01-04,2023,1,Pasto,Popayán,Terrestre,Refrigerada,LogiNorte,27070.58,636.7,9.1,9.1,0.0,34758236,Entregado,2.0,3,4.3
2023-02-12,2023,2,Pereira,Armenia,Fluvial,Refrigerada,MoviCarga,23234.09,799.4,66.5,76.5,10.0,31727551,Entregado,-4.7,0,2.1
2022-06-16,2022,6,Armenia,Manizales,Terrestre,Líquidos,LogiExpress,28637.16,761.5,11.8,14.1,2.3,15578736,Entregado,,2,2.5
2022-04-06,2022,4,Pasto,Villavicencio,Aéreo,Sobredimensionada,LogiCosta,48101.19,825.3,7.0,9.4,2.4,416455677,Entregado,,0,2.8
2022-06-14,2022,6,Cartagena,Ibagué,Terrestre,Líquidos,CargoNacional,5951.69,882.4,14.4,14.7,0.3,8293774,Retrasado,,1,4.2
2020-01-20,2020,1,Cali,Medellín,Aéreo,Refrigerada,TransAndino,34347.33,942.5,7.2,7.6,0.4,203615160,Entregado,4.9,0,3.5
2020-02-12,2020,2,Bogotá,Pasto,Fluvial,Refrigerada,ExpressTrans,37214.46,796.1,39.2,47.7,8.5,60357508,Retrasado,1.8,0,2.2
2023-03-09,2023,3,Medellín,Cali,Marítimo,General,LogiNorte,39936.23,339.3,115.7,161.4,45.7,26276005,Entregado,,0,1.9
2024-08-07,2024,8,Barranquilla,Cali,Fluvial,Refrigerada,TransAndino,37134.01,528.3,43.9,58.9,15.0,79087916,Entregado,3.0,0,1.6
2023-01-14,2023,1,Villavicencio,Neiva,Marítimo,Peligrosa,CargoRápido,49450.7,1916.6,114.5,161.1,46.6,201236588,Entregado,,0,1.4
2021-05-16,2021,5,Bogotá,Medellín,Terrestre,Líquidos,LogiCosta,25800.99,1042.2,20.9,18.5,0.0,19950953,Entregado,,1,5.0
2020-06-17,2020,6,Popayán,Medellín,Terrestre,Peligrosa,LogiExpress,33141.42,855.2,15.6,15.3,0.0,49687913,Entregado,,4,5.0
2021-09-24,2021,9,Cali,Bogotá,Aéreo,Peligrosa,TransColombia S.A.,3513.84,403.5,6.6,6.6,0.0,8432735,Entregado,,0,4.4
2023-03-23,2023,3,Pasto,Manizales,Marítimo,Peligrosa,LogiCosta,44539.48,764.7,62.8,69.7,6.9,67618637,Entregado,,0,3.1
2021-06-30,2021,6,Popayán,Manizales,Terrestre,Refrigerada,CargoRápido,45521.47,1048.6,22.8,20.4,0.0,50417910,Entregado,0.8,2,5.0
2020-11-01,2020,11,Popayán,Pereira,Aéreo,General,CargoRápido,17397.87,1087.2,5.0,6.4,1.4,205590350,Entregado,,0,4.3
2022-01-04,2022,1,Manizales,Barranquilla,Fluvial,Peligrosa,CargoNacional,47556.65,294.5,71.7,58.2,0.0,20081786,Entregado,,0,4.1
2024-04-29,2024,4,Ibagué,Cali,Marítimo,General,CargoRápido,5898.15,1011.7,30.7,28.4,0.0,12766590,Entregado,,0,4.6
2021-08-10,2021,8,Manizales,Popayán,Fluvial,General,TransColombia S.A.,3135.53,541.0,25.1,24.7,0.0,2718862,En Tránsito,,0,4.1
2021-05-11,2021,5,Ibagué,Cali,Fluvial,General,TransColombia S.A.,4577.58,721.3,66.4,62.4,0.0,14288361,Entregado,,0,5.0
2023-07-08,2023,7,Pereira,Medellín,Marítimo,General,CargoNacional,1565.32,1837.6,114.9,149.5,34.6,1999965,Entregado,,0,1.7
2021-10-27,2021,10,Barranquilla,Popayán,Marítimo,Peligrosa,LogiNorte,36297.76,1950.1,53.3,49.3,0.0,67504664,Devuelto,,0,5.0
2024-10-11,2024,10,Manizales,Cartagena,Fluvial,General,LogiExpress,31139.76,366.4,12.4,14.3,1.9,43758478,Entregado,,0,3.7
2024-02-07,2024,2,Cartagena,Ibagué,Aéreo,Peligrosa,MoviCarga,17551.14,1161.1,2.5,3.7,1.2,124517120,Entregado,,0,3.8
2020-07-26,2020,7,Neiva,Manizales,Aéreo,Sobredimensionada,CargoNacional,19772.63,1186.9,5.1,7.1,2.0,200120353,Devuelto,,0,3.9
2023-12-02,2023,12,Villavicencio,Pereira,Aéreo,Refrigerada,ExpressTrans,49179.9,1156.4,5.7,6.3,0.6,801196921,Entregado,0.7,0,4.4
2021-07-06,2021,7,Villavicencio,Pasto,Marítimo,Sobredimensionada,TransAndino,41510.48,1426.1,79.5,99.2,19.7,68615520,Entregado,,0,2.5
2020-08-10,2020,8,Villavicencio,Ibagué,Marítimo,Líquidos,LogiCosta,24220.29,812.3,38.0,36.7,0.0,71607955,Entregado,,0,4.3
2021-09-21,2021,9,Neiva,Pereira,Fluvial,Líquidos,CargoNacional,47378.97,248.0,32.2,40.1,7.9,49184375,Entregado,,0,3.3
2020-12-01,2020,12,Bucaramanga,Cartagena,Aéreo,General,LogiNorte,33030.25,476.4,3.7,5.1,1.4,121738801,Entregado,,0,4.2
2022-10-06,2022,10,Villavicencio,Barranquilla,Terrestre,Líquidos,CargoNacional,23233.61,53.7,0.8,0.8,0.0,1326706,Entregado,,5,4.6
2021-08-11,2021,8,Ibagué,Popayán,Aéreo,General,CargoRápido,25889.18,786.7,4.5,3.7,0.0,108440896,Entregado,,0,4.8
2021-12-12,2021,12,Armenia,Medellín,Terrestre,General,CargoNacional,4646.29,1232.0,22.5,21.1,0.0,13591494,Entregado,,0,4.8
2021-01-16,2021,1,Barranquilla,Popayán,Terrestre,General,LogiNorte,2642.79,936.4,12.0,13.2,1.2,6333990,Devuelto,,1,4.0
2020-07-24,2020,7,Neiva,Villavicencio,Fluvial,General,TransColombia S.A.,10211.52,190.6,53.9,47.1,0.0,5752599,En Tránsito,,0,4.6
2020-04-11,2020,4,Medellín,Cali,Marítimo,General,TransColombia S.A.,10571.84,1862.3,69.6,61.4,0.0,19381342,Entregado,,0,4.7
2023-04-22,2023,4,Armenia,Santa Marta,Fluvial,General,LogiExpress,44242.84,642.5,65.0,59.1,0.0,114348194,Entregado,,0,4.7
2024-03-18,2024,3,Bogotá,Villavicencio,Marítimo,General,LogiCosta,32435.91,1737.2,85.1,117.0,31.9,78586798,Entregado,,0,1.0
2020-09-03,2020,9,Medellín,Cartagena,Fluvial,Peligrosa,MoviCarga,16951.09,257.7,19.2,21.7,2.5,6117147,Entregado,,0,3.4
2022-06-27,2022,6,Ibagué,Villavicencio,Terrestre,Sobredimensionada,CargoNacional,38991.54,918.2,21.7,20.8,0.0,27921209,Entregado,,3,4.1
2020-02-26,2020,2,Ibagué,Villavicencio,Terrestre,Líquidos,TransAndino,48799.8,274.2,3.6,4.6,1.0,36098848,Entregado,,4,4.1
2022-02-25,2022,2,Cartagena,Ibagué,Fluvial,General,CargoRápido,9978.48,370.3,25.6,28.5,2.9,10658290,Retrasado,,0,3.4
2020-01-15,2020,1,Cali,Armenia,Marítimo,Líquidos,TransColombia S.A.,33719.45,1517.7,59.2,61.9,2.7,157056074,Entregado,,0,2.5
2023-08-26,2023,8,Cartagena,Neiva,Marítimo,Refrigerada,CargoNacional,10743.04,971.9,41.9,62.0,20.1,10152011,Entregado,5.3,0,1.6
2023-10-01,2023,10,Villavicencio,Pereira,Marítimo,Sobredimensionada,ExpressTrans,19980.7,1102.7,61.3,68.0,6.7,41149976,Entregado,,0,3.1
2020-08-30,2020,8,Barranquilla,Manizales,Marítimo,Refrigerada,LogiExpress,16160.52,1550.9,104.5,149.0,44.5,68737095,Entregado,-4.9,0,2.4
2021-03-21,2021,3,Barranquilla,Pereira,Terrestre,Líquidos,ExpressTrans,44650.12,277.0,3.7,4.8,1.1,27668582,En Tránsito,,4,4.0
2021-03-30,2021,3,Pasto,Cali,Marítimo,Líquidos,ExpressTrans,25219.12,674.7,25.0,36.0,11.0,48729018,Entregado,,0,2.2
2024-07-25,2024,7,Bogotá,Pereira,Aéreo,General,CargoNacional,5136.61,1111.6,4.3,5.6,1.3,60918975,En Tránsito,,0,4.5
2023-12-01,2023,12,Cartagena,Santa Marta,Aéreo,Refrigerada,LogiCosta,43138.84,432.7,5.3,4.6,0.0,113870513,Entregado,6.4,0,4.3
2022-10-18,2022,10,Pereira,Cartagena,Aéreo,Sobredimensionada,CargoRápido,41031.12,785.2,4.5,6.6,2.1,146336798,Entregado,,0,2.8
2024-03-04,2024,3,Villavicencio,Popayán,Terrestre,Refrigerada,CargoRápido,38544.38,1363.5,17.9,18.4,0.5,39216809,Entregado,-2.0,2,4.3
2022-10-16,2022,10,Ibagué,Medellín,Marítimo,Peligrosa,ExpressTrans,7822.75,1751.9,85.4,113.9,28.5,38951832,Entregado,,0,1.3
2022-02-24,2022,2,Bogotá,Barranquilla,Marítimo,Peligrosa,LogiNorte,37943.08,1732.4,59.5,59.3,0.0,180390598,Entregado,,0,4.0
2020-05-12,2020,5,Santa Marta,Medellín,Terrestre,Sobredimensionada,MoviCarga,3151.19,775.1,17.3,18.5,1.2,2830687,En Tránsito,,5,4.0
2023-08-06,2023,8,Villavicencio,Barranquilla,Fluvial,General,MoviCarga,4975.36,356.7,70.7,82.8,12.1,8181139,Entregado,,0,1.4
2020-05-29,2020,5,Armenia,Cartagena,Marítimo,Sobredimensionada,CargoNacional,19227.8,575.4,40.6,39.9,0.0,33686673,Entregado,,0,4.4
2020-10-29,2020,10,Popayán,Santa Marta,Aéreo,Líquidos,CargoRápido,41711.88,1197.0,4.7,5.2,0.5,163227038,Entregado,,0,4.4
2023-10-31,2023,10,Barranquilla,Cali,Fluvial,General,MoviCarga,47159.65,285.4,44.9,64.9,20.0,38471958,Entregado,,0,1.5
2020-09-13,2020,9,Barranquilla,Pasto,Fluvial,Líquidos,TransAndino,30408.34,414.2,52.3,42.9,0.0,27984763,Entregado,,0,4.5
2022-03-16,2022,3,Pasto,Neiva,Aéreo,Refrigerada,TransColombia S.A.,34726.69,980.2,6.7,6.6,0.0,141971887,Retrasado,1.8,0,4.8
2024-04-30,2024,4,Cali,Ibagué,Aéreo,Líquidos,LogiNorte,37135.96,1157.0,4.0,5.6,1.6,237496304,En Tránsito,,0,3.5
2021-01-27,2021,1,Manizales,Neiva,Marítimo,Sobredimensionada,TransAndino,2982.87,1105.3,81.2,91.3,10.1,7813832,Retrasado,,0,1.2
2024-10-07,2024,10,Medellín,Manizales,Terrestre,Refrigerada,CargoRápido,13057.63,1275.4,21.6,30.3,8.7,39535020,Entregado,-3.3,5,1.3
2020-05-02,2020,5,Neiva,Cali,Aéreo,Refrigerada,TransAndino,5254.04,961.6,7.0,9.7,2.7,42794537,Entregado,2.9,0,3.5
2020-08-06,2020,8,Pereira,Cali,Terrestre,Peligrosa,CargoNacional,30877.73,837.6,18.8,18.6,0.0,48654291,Entregado,,4,4.6
2020-03-07,2020,3,Bucaramanga,Cali,Terrestre,Sobredimensionada,LogiCosta,492.4,897.5,12.4,11.5,0.0,1213635,Entregado,,5,4.4
2023-03-10,2023,3,Villavicencio,Ibagué,Terrestre,General,ExpressTrans,9300.8,626.4,10.5,9.0,0.0,9063874,En Tránsito,,0,4.9
2022-07-11,2022,7,Santa Marta,Armenia,Terrestre,Refrigerada,LogiExpress,20063.1,331.3,4.4,3.6,0.0,9013758,Entregado,-4.9,0,4.3
2021-02-10,2021,2,Barranquilla,Cali,Fluvial,Sobredimensionada,CargoNacional,12764.88,331.8,46.7,65.2,18.5,16214780,Entregado,,0,1.8
2024-05-21,2024,5,Santa Marta,Pereira,Aéreo,Líquidos,TransColombia S.A.,27042.57,1157.9,2.2,2.4,0.2,311289299,Entregado,,0,3.7
2021-12-17,2021,12,Pasto,Villavicencio,Marítimo,General,LogiCosta,11027.29,1328.0,36.2,46.7,10.5,49950729,Entregado,,0,1.8
2020-06-27,2020,6,Cali,Manizales,Terrestre,Sobredimensionada,MoviCarga,17468.28,119.2,1.5,1.8,0.3,3275528,Entregado,,1,4.3
2024-01-11,2024,1,Pereira,Ibagué,Fluvial,Peligrosa,CargoNacional,22735.5,258.0,50.7,53.2,2.5,8853720,Entregado,,0,3.1
2023-07-07,2023,7,Pasto,Bucaramanga,Terrestre,Sobredimensionada,TransColombia S.A.,25332.71,841.9,16.2,13.0,0.0,50556226,Entregado,,2,4.8
2024-09-29,2024,9,Armenia,Bogotá,Aéreo,General,CargoRápido,610.46,914.9,2.6,3.8,1.2,6110460,Entregado,,0,3.7
2024-04-29,2024,4,Medellín,Pereira,Marítimo,Refrigerada,LogiCosta,1725.46,740.4,79.0,65.1,0.0,1940641,Entregado,-0.5,0,4.2
2021-02-26,2021,2,Cali,Bogotá,Aéreo,Refrigerada,CargaSur,3455.06,354.0,4.2,5.3,1.1,7648098,En Tránsito,-4.2,0,4.1
2024-02-02,2024,2,Barranquilla,Pereira,Marítimo,Peligrosa,TransColombia S.A.,11379.21,988.2,72.4,86.0,13.6,27498172,Retrasado,,0,1.3
2021-01-31,2021,1,Villavicencio,Armenia,Aéreo,Refrigerada,CargoNacional,14797.71,446.3,7.5,9.1,1.6,25364823,Retrasado,-4.7,0,4.1
2024-02-25,2024,2,Ibagué,Neiva,Aéreo,General,CargoNacional,41599.5,988.7,6.5,5.6,0.0,345831322,En Tránsito,,0,4.8
2024-03-18,2024,3,Pasto,Pereira,Marítimo,Líquidos,LogiCosta,30777.92,1917.3,35.3,34.2,0.0,96437340,Entregado,,0,4.5
2021-09-24,2021,9,Pasto,Bucaramanga,Marítimo,Refrigerada,LogiExpress,45330.08,952.7,81.1,114.1,33.0,108625174,Entregado,6.7,0,1.5
2024-06-19,2024,6,Medellín,Manizales,Aéreo,Refrigerada,LogiNorte,22372.29,903.0,2.6,2.8,0.2,151719076,Entregado,0.5,0,4.5
2022-08-27,2022,8,Bucaramanga,Cali,Fluvial,Peligrosa,LogiNorte,5233.99,738.7,54.1,77.0,22.9,8761179,Entregado,,0,2.1
2020-02-24,2020,2,Bogotá,Manizales,Aéreo,Líquidos,ExpressTrans,15838.71,337.4,2.4,2.2,0.0,15152261,En Tránsito,,0,4.2
2021-11-10,2021,11,Bucaramanga,Bogotá,Marítimo,General,ExpressTrans,10573.2,1612.2,33.6,41.9,8.3,26956278,Entregado,,0,1.1
2024-10-09,2024,10,Santa Marta,Ibagué,Fluvial,Refrigerada,ExpressTrans,23360.27,783.0,34.5,45.5,11.0,55901683,Retrasado,-3.8,0,1.8
2023-12-21,2023,12,Armenia,Cartagena,Marítimo,Líquidos,LogiExpress,29575.97,1551.1,117.0,118.4,1.4,97520971,Entregado,,0,3.9
2023-07-22,2023,7,Pereira,Popayán,Aéreo,Refrigerada,MoviCarga,37901.93,788.9,7.9,8.7,0.8,104738365,Entregado,7.3,0,3.7
2022-08-14,2022,8,Neiva,Ibagué,Marítimo,Sobredimensionada,ExpressTrans,2960.77,1183.6,85.1,114.9,29.8,5728356,Entregado,,0,1.3
2024-02-22,2024,2,Ibagué,Cali,Marítimo,Sobredimensionada,TransAndino,6835.29,1640.5,25.7,29.7,4.0,14879278,Retrasado,,0,3.1
2020-12-10,2020,12,Bucaramanga,Cartagena,Aéreo,Peligrosa,CargaSur,4099.64,785.6,3.0,2.7,0.0,11429185,Entregado,,0,4.8
2022-12-28,2022,12,Cali,Pereira,Fluvial,Refrigerada,ExpressTrans,22416.38,509.1,23.3,31.0,7.7,50759805,Entregado,-3.8,0,3.4
2024-06-11,2024,6,Cali,Cartagena,Marítimo,General,ExpressTrans,28529.61,597.5,25.1,20.3,0.0,41993649,Entregado,,0,4.2
2023-11-21,2023,11,Santa Marta,Bogotá,Aéreo,Sobredimensionada,LogiNorte,112.31,1118.6,7.4,10.2,2.8,330168,Entregado,,0,2.9
2021-01-14,2021,1,Medellín,Ibagué,Marítimo,General,TransColombia S.A.,35887.1,1344.7,28.8,38.4,9.6,90864628,Entregado,,0,2.1
2023-01-08,2023,1,Pasto,Cali,Aéreo,Refrigerada,ExpressTrans,41834.06,293.6,7.7,7.4,0.0,141822695,Entregado,0.5,0,4.0
2022-12-19,2022,12,Cali,Ibagué,Fluvial,General,CargaSur,20058.72,410.2,67.4,89.2,21.8,22371047,Entregado,,0,2.5
2024-11-17,2024,11,Cali,Santa Marta,Marítimo,Refrigerada,CargoRápido,35690.09,901.8,25.4,26.1,0.7,50144236,Entregado,0.5,0,3.9
2022-05-21,2022,5,Manizales,Cali,Aéreo,General,MoviCarga,49153.64,1086.1,6.7,5.9,0.0,515822571,Entregado,,0,4.3
2023-12-30,2023,12,Medellín,Santa Marta,Marítimo,Refrigerada,MoviCarga,35799.27,961.5,50.5,69.3,18.8,36043255,Entregado,1.0,0,1.7
2023-09-10,2023,9,Popayán,Pereira,Marítimo,Sobredimensionada,LogiNorte,44725.35,1578.5,64.5,82.9,18.4,213720825,Entregado,,0,1.3
2020-04-02,2020,4,Armenia,Cartagena,Fluvial,General,TransAndino,16456.91,371.1,42.7,47.4,4.7,33580372,Entregado,,0,3.0
2023-06-14,2023,6,Pasto,Barranquilla,Aéreo,Peligrosa,CargoNacional,2154.7,368.7,5.4,6.0,0.6,3275652,Entregado,,0,4.3
2020-12-10,2020,12,Barranquilla,Bucaramanga,Marítimo,Sobredimensionada,CargaSur,39826.92,1151.7,61.3,60.0,0.0,132333954,Entregado,,0,4.2
2024-11-25,2024,11,Cartagena,Armenia,Marítimo,Refrigerada,LogiNorte,42119.13,532.6,77.7,64.4,0.0,45880785,Retrasado,1.7,0,4.7
2021-06-29,2021,6,Medellín,Neiva,Terrestre,General,LogiCosta,17011.29,776.2,14.5,20.6,6.1,22503486,Entregado,,2,2.7
2022-03-11,2022,3,Neiva,Cartagena,Aéreo,Peligrosa,LogiCosta,30209.95,1035.2,2.2,3.0,0.8,166999751,Entregado,,0,4.2
2020-04-12,2020,4,Cartagena,Ibagué,Fluvial,General,ExpressTrans,11184.24,478.4,66.4,65.3,0.0,5797303,Entregado,,0,4.7
2020-06-17,2020,6,Ibagué,Armenia,Fluvial,Peligrosa,LogiNorte,12894.72,419.2,40.0,51.0,11.0,9799126,Entregado,,0,1.8
2024-07-15,2024,7,Popayán,Villavicencio,Terrestre,Peligrosa,ExpressTrans,44125.18,176.3,3.2,3.7,0.5,15732187,En Tránsito,,0,4.4
2020-11-01,2020,11,Santa Marta,Ibagué,Aéreo,Líquidos,LogiExpress,653.54,717.0,4.0,5.2,1.2,4654356,Entregado,,0,3.9
2021-08-17,2021,8,Barranquilla,Pereira,Fluvial,Sobredimensionada,TransColombia S.A.,16939.3,173.7,54.4,60.4,6.0,13056651,Entregado,,0,2.7
2020-02-25,2020,2,Pereira,Ibagué,Fluvial,Refrigerada,TransColombia S.A.,40889.43,456.2,59.5,85.3,25.8,39613633,Entregado,4.6,0,1.6
2024-12-23,2024,12,Armenia,Santa Marta,Marítimo,General,LogiCosta,905.62,1170.2,72.8,84.1,11.3,1614389,Entregado,,0,1.5
2023-05-09,2023,5,Villavicencio,Popayán,Terrestre,Sobredimensionada,TransAndino,37596.35,880.3,18.3,23.3,5.0,30544357,Entregado,,4,3.2
2024-11-13,2024,11,Armenia,Ibagué,Fluvial,Sobredimensionada,TransColombia S.A.,37120.36,354.7,71.7,73.6,1.9,12203806,En Tránsito,,0,3.8
2020-10-09,2020,10,Cali,Popayán,Terrestre,Sobredimensionada,TransColombia S.A.,13191.85,1291.8,22.7,29.3,6.6,11832984,Entregado,,3,3.2
2022-06-25,2022,6,Bogotá,Santa Marta,Fluvial,Refrigerada,CargoNacional,41962.9,645.6,36.1,33.0,0.0,128387508,Entregado,6.4,0,4.5
2024-07-16,2024,7,Pasto,Manizales,Aéreo,Líquidos,LogiCosta,4096.6,1195.2,6.9,10.0,3.1,34856142,Entregado,,0,2.9
2021-10-23,2021,10,Popayán,Villavicencio,Aéreo,Refrigerada,TransAndino,4612.81,937.5,7.5,8.8,1.3,39966777,Retrasado,-1.6,0,3.9
2021-08-20,2021,8,Cali,Bogotá,Aéreo,Líquidos,CargoRápido,34379.47,864.9,7.8,6.7,0.0,354821392,Entregado,,0,4.3
2023-08-03,2023,8,Pasto,Villavicencio,Terrestre,General,ExpressTrans,18003.75,870.1,11.0,12.3,1.3,46755666,En Tránsito,,4,3.7
2023-06-17,2023,6,Bucaramanga,Popayán,Fluvial,Refrigerada,TransColombia S.A.,18456.43,797.6,43.8,64.4,20.6,27097044,Entregado,1.7,0,2.2
2023-09-10,2023,9,Villavicencio,Barranquilla,Terrestre,Refrigerada,LogiExpress,23348.83,831.2,14.7,16.9,2.2,54701290,Entregado,0.0,3,3.5
2021-07-09,2021,7,Manizales,Barranquilla,Terrestre,Peligrosa,CargoRápido,29036.93,1145.6,15.1,12.6,0.0,48201697,Entregado,,2,4.9
2023-04-04,2023,4,Popayán,Neiva,Aéreo,Líquidos,LogiExpress,16495.52,399.7,4.7,3.9,0.0,54303499,Entregado,,0,5.0
2022-04-24,2022,4,Manizales,Cartagena,Terrestre,Sobredimensionada,TransColombia S.A.,10259.0,794.1,12.9,15.0,2.1,22367792,Entregado,,0,3.0
2022-04-03,2022,4,Cali,Pasto,Aéreo,Líquidos,LogiNorte,27558.36,851.3,6.6,9.1,2.5,223316136,En Tránsito,,0,3.4
2023-09-14,2023,9,Armenia,Bogotá,Fluvial,Refrigerada,CargoRápido,25431.35,526.6,32.3,38.6,6.3,41333021,Entregado,-1.4,0,2.6
2023-01-10,2023,1,Bogotá,Santa Marta,Terrestre,Líquidos,LogiNorte,42943.12,298.7,5.1,5.5,0.4,6912401,Entregado,,0,4.0
2024-09-17,2024,9,Bogotá,Cartagena,Terrestre,Sobredimensionada,TransColombia S.A.,31816.57,1216.5,15.2,16.6,1.4,84426696,Entregado,,2,3.8
2021-03-23,2021,3,Bucaramanga,Armenia,Fluvial,Refrigerada,ExpressTrans,16766.99,489.2,61.3,69.8,8.5,4975722,Retrasado,4.6,0,1.4
2023-09-17,2023,9,Popayán,Manizales,Aéreo,Peligrosa,CargoNacional,32915.71,573.9,4.4,3.6,0.0,66457096,En Tránsito,,0,5.0
2022-07-28,2022,7,Bucaramanga,Barranquilla,Terrestre,Refrigerada,CargoRápido,45482.69,876.3,15.6,21.4,5.8,90097166,Entregado,-1.8,3,3.1
2022-07-08,2022,7,Bogotá,Barranquilla,Marítimo,Refrigerada,LogiNorte,15980.43,1735.6,109.6,111.3,1.7,36571698,Retrasado,4.9,0,3.8
2024-03-23,2024,3,Medellín,Villavicencio,Fluvial,Peligrosa,ExpressTrans,34015.52,781.1,64.4,88.8,24.4,58850616,Entregado,,0,1.8
2020-10-27,2020,10,Medellín,Pereira,Fluvial,Sobredimensionada,MoviCarga,25936.76,329.7,54.7,59.5,4.8,50261382,Entregado,,0,2.7
2020-03-19,2020,3,Pereira,Santa Marta,Fluvial,Líquidos,LogiCosta,48510.78,415.0,47.1,41.9,0.0,61630678,Entregado,,0,4.5
2024-10-17,2024,10,Popayán,Manizales,Aéreo,Refrigerada,TransColombia S.A.,47570.66,386.0,5.1,4.7,0.0,220019988,En Tránsito,-3.3,0,4.4
2022-03-26,2022,3,Medellín,Ibagué,Fluvial,Refrigerada,MoviCarga,44637.76,395.0,71.1,102.1,31.0,83864318,Entregado,-3.0,0,2.4
2023-05-20,2023,5,Villavicencio,Neiva,Aéreo,Refrigerada,CargaSur,37599.63,934.8,7.2,7.8,0.6,277620985,Entregado,0.9,0,3.7
2024-05-18,2024,5,Pereira,Bogotá,Marítimo,General,MoviCarga,12814.87,593.5,74.2,104.4,30.2,10520914,Entregado,,0,1.4
